   在 UseOnlineTradingSystem.MQTTService.M_mqttClient_MqttMsgPublishReceived(Object sender, MqttMsgPublishEventArgs e) 位置 C:\USeClient\TFS\UseOnlineTradingSystem\UseOnlineTradingSystem\UseOnlineTradingSystem\USeCommon\Communication\MQTTService.cs:行号 192
[2017-10-26 10:31:28,754]  INFO - 初始化界面结束！
[2017-10-26 10:31:29,200]  INFO - 初始化供需发布！
[2017-10-26 10:31:29,890]  INFO - 创建登录界面！
[2017-10-26 10:31:30,191]  INFO - 初始化内置浏览器！
[2017-10-26 10:33:17,332]  INFO - 初始化界面开始！
[2017-10-26 10:33:17,341]  INFO - 画板初始化！
[2017-10-26 10:33:17,610]  INFO - 初始化第一行背景！
[2017-10-26 10:33:17,612]  INFO - 初始化第一行行情按钮！
[2017-10-26 10:33:17,613]  INFO - 初始化第一行我的资金按钮！
[2017-10-26 10:33:17,613]  INFO - 初始化第一行基础管理按钮！
[2017-10-26 10:33:17,613]  INFO - 初始化第一行登录按钮！
[2017-10-26 10:33:18,083]  INFO - 初始化第一行注册按钮！
[2017-10-26 10:33:18,088]  INFO - 初始化第一行登录后状态！
[2017-10-26 10:33:18,168]  INFO - 初始化第一行注销按钮！
[2017-10-26 10:33:18,168]  INFO - 初始化第一行最小化按钮！
[2017-10-26 10:33:18,170]  INFO - 初始化第一行最大化按钮！
[2017-10-26 10:33:18,171]  INFO - 初始化第一行关闭按钮！
[2017-10-26 10:33:18,173]  INFO - 初始化第一列行情！
[2017-10-26 10:33:18,173]  INFO - 初始化第一列供需发布！
[2017-10-26 10:33:18,173]  INFO - 初始化第一列K线图！
[2017-10-26 10:33:18,173]  INFO - 初始化第一列资讯！
[2017-10-26 10:33:18,173]  INFO - 初始化第二行快捷按钮！
[2017-10-26 10:33:18,173]  INFO - 初始化买入基价！
[2017-10-26 10:33:18,173]  INFO - 初始化买入基价值！
[2017-10-26 10:33:18,174]  INFO - 初始化卖出基价！
[2017-10-26 10:33:18,174]  INFO - 初始化卖出基价值！
[2017-10-26 10:33:18,180]  INFO - 初始化第二行快捷按钮！
[2017-10-26 10:33:18,299] ERROR - Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: c. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.ReadInternal()
   在 Newtonsoft.Json.JsonTextReader.Read()
